,CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Customervalue,TenureGroup,AgeGroup
17976,117976,63,Female,Germany,0,115246.48,3,0,1,144185.6,1,89354.97200000001,0-2 yrs,61+
17977,117977,25,Male,Spain,0,105506.25,1,1,1,115069.64,0,76723.692,0-2 yrs,18-30
17978,117978,22,Female,France,1,249137.96,1,1,0,137205.8,0,140817.124,0-2 yrs,18-30
17979,117979,68,Male,France,9,192545.36,2,1,1,38121.38,0,88455.058,6-10 yrs,61+
17980,117980,21,Female,Germany,10,232197.4,1,1,0,81159.84,1,117227.11200000001,6-10 yrs,18-30
17981,117981,31,Female,France,10,94911.63,1,1,1,60771.84,0,56196.50399999999,6-10 yrs,31-45
17982,117982,33,Male,France,5,122542.18,1,1,1,100729.05,0,79235.887,3-5 yrs,31-45
17983,117983,37,Male,France,8,50339.44,1,1,1,126778.54,0,58169.638,6-10 yrs,31-45
17984,117984,41,Female,France,4,2533.12,1,1,0,38048.02,0,12427.854,3-5 yrs,31-45
17985,117985,23,Male,Spain,8,48693.9,2,1,0,115174.67,0,54030.361,6-10 yrs,18-30
17986,117986,48,Male,Spain,8,232231.57,1,1,1,93478.58,1,120936.50200000002,6-10 yrs,46-60
17987,117987,23,Male,Spain,7,114092.96,1,1,0,33136.12,1,55578.22000000001,6-10 yrs,18-30
17988,117988,52,Female,Spain,10,32711.42,1,1,1,120885.79,0,49350.60499999999,6-10 yrs,46-60
17989,117989,32,Male,France,6,113143.24,1,1,0,91862.24,1,72816.168,6-10 yrs,31-45
17990,117990,46,Male,France,2,198184.04,1,1,0,60675.39,1,97476.433,0-2 yrs,46-60
17991,117991,20,Male,Germany,9,125198.89,1,1,1,36686.47,0,61085.797,6-10 yrs,18-30
17992,117992,28,Male,France,2,234206.09,1,1,1,51189.69,0,109039.643,0-2 yrs,18-30
17993,117993,20,Male,Spain,3,224590.42,1,0,1,91688.02,0,117342.87400000001,3-5 yrs,18-30
17994,117994,45,Female,Spain,8,118312.29,1,1,1,90680.99,1,74529.513,6-10 yrs,31-45
17995,117995,27,Female,France,2,20739.49,1,1,0,141013.7,1,50600.106,0-2 yrs,18-30
17996,117996,67,Female,France,7,176111.74,1,0,0,47844.47,1,84798.237,6-10 yrs,61+
17997,117997,50,Female,France,7,89094.77,1,1,0,44929.44,0,49116.94,6-10 yrs,46-60
17998,117998,65,Female,France,5,196432.01,1,1,1,129846.85,0,117527.159,3-5 yrs,61+
17999,117999,33,Male,France,1,77217.05,1,0,1,66035.22,0,50697.685999999994,0-2 yrs,31-45
18000,118000,27,Male,Germany,5,82655.64,1,0,1,69691.97,0,53970.147,3-5 yrs,18-30
18001,118001,50,Female,Spain,3,135580.14,2,1,0,42778.46,0,67065.994,3-5 yrs,46-60
18002,118002,53,Male,France,6,6224.45,1,0,1,53983.12,1,18685.016,6-10 yrs,46-60
18003,118003,20,Male,Spain,10,42414.17,2,1,1,132898.35,0,56835.672999999995,6-10 yrs,18-30
18004,118004,22,Male,France,0,212853.58,2,1,1,25791.56,1,92879.4,0-2 yrs,18-30
18005,118005,29,Female,France,2,239143.13,1,0,0,96242.73,1,124530.27100000001,0-2 yrs,18-30
18006,118006,61,Male,Germany,7,48021.65,1,1,1,123403.27,1,56229.941,6-10 yrs,61+
18007,118007,30,Male,Germany,0,193116.72,2,1,1,137818.26,0,118592.66600000001,0-2 yrs,18-30
18008,118008,41,Female,Spain,9,27965.64,2,1,1,103921.37,0,42363.167,6-10 yrs,31-45
18009,118009,61,Female,Germany,2,118172.7,1,1,0,33131.86,1,57208.837999999996,0-2 yrs,61+
18010,118010,49,Male,Germany,2,127117.04,1,1,1,89870.29,1,77808.203,0-2 yrs,46-60
18011,118011,33,Male,Spain,7,140931.86,1,1,1,98353.21,0,85879.007,6-10 yrs,31-45
18012,118012,49,Female,Germany,0,90359.76,2,1,1,65856.06,0,55901.222,0-2 yrs,46-60
18013,118013,62,Female,Spain,9,214029.59,1,1,0,122835.21,1,122462.599,6-10 yrs,61+
18014,118014,54,Male,France,4,75864.26,1,1,0,87765.97,1,56675.69499999999,3-5 yrs,46-60
18015,118015,53,Male,Germany,6,121307.12,1,1,0,24359.11,0,55830.780999999995,6-10 yrs,46-60
18016,118016,38,Female,France,3,48458.92,1,1,1,141304.68,0,61775.27199999999,3-5 yrs,31-45
18017,118017,64,Male,France,9,143212.63,4,1,0,106195.5,0,89144.50200000001,6-10 yrs,61+
18018,118018,29,Female,France,2,49292.89,1,1,0,143176.18,0,62670.21,0-2 yrs,18-30
18019,118019,68,Female,Germany,9,60376.17,1,1,0,99537.35,1,54011.873,6-10 yrs,61+
18020,118020,38,Female,France,5,109340.46,1,0,1,107621.91,0,76023.05700000002,3-5 yrs,31-45
18021,118021,68,Male,France,4,69440.03,1,1,1,38581.08,0,39350.636,3-5 yrs,61+
18022,118022,38,Male,France,1,10032.39,1,1,0,20965.9,1,10302.926000000001,0-2 yrs,31-45
18023,118023,60,Female,Spain,5,199107.95,1,1,1,35388.33,0,90259.979,3-5 yrs,46-60
18024,118024,23,Female,France,10,205035.04,3,0,1,46929.05,0,96093.43100000001,6-10 yrs,18-30
18025,118025,26,Female,Spain,2,225178.48,3,1,1,91911.72,1,117645.60800000002,0-2 yrs,18-30
18026,118026,18,Female,Germany,8,244971.72,1,1,1,52012.69,0,113592.79500000001,6-10 yrs,18-30
18027,118027,29,Male,France,2,28310.7,2,1,0,81996.81,1,35923.723,0-2 yrs,18-30
18028,118028,31,Female,Germany,8,68626.22,1,1,1,127265.82,1,65630.534,6-10 yrs,31-45
18029,118029,23,Female,France,5,157654.56,2,0,0,94571.61,1,91433.707,3-5 yrs,18-30
18030,118030,18,Female,France,7,219092.27,1,1,0,92863.19,1,115496.06499999999,6-10 yrs,18-30
18031,118031,39,Male,Germany,8,40578.01,1,1,1,143352.54,0,59237.265999999996,6-10 yrs,31-45
18032,118032,51,Female,Germany,7,120886.5,2,0,0,61356.08,1,66761.824,6-10 yrs,46-60
18033,118033,28,Female,France,10,244696.69,1,1,1,121127.22,0,134217.14200000002,6-10 yrs,18-30
18034,118034,20,Female,Spain,1,82756.85,2,1,1,133216.23,1,73068.109,0-2 yrs,18-30
18035,118035,59,Female,France,2,122775.73,3,1,1,130995.96,1,88409.78000000001,0-2 yrs,46-60
18036,118036,23,Female,Spain,7,173450.55,1,1,1,76566.54,0,92350.482,6-10 yrs,18-30
18037,118037,23,Male,Germany,4,105431.57,1,1,1,93057.97,0,70090.319,3-5 yrs,18-30
18038,118038,37,Male,France,9,179384.9,1,0,1,75594.15,1,94432.505,6-10 yrs,31-45
18039,118039,38,Male,Germany,3,36913.57,2,1,0,29706.96,0,23677.916,3-5 yrs,31-45
18040,118040,19,Female,France,5,57649.26,2,1,0,139548.6,0,64924.684,3-5 yrs,18-30
18041,118041,43,Female,Spain,5,96722.85,2,1,1,114382.73,0,73004.459,3-5 yrs,31-45
18042,118042,48,Male,Spain,6,245976.44,1,1,1,124971.12,0,135882.21200000003,6-10 yrs,46-60
18043,118043,43,Female,Spain,4,87193.68,1,1,1,50156.69,0,49924.778999999995,3-5 yrs,31-45
18044,118044,49,Male,France,0,228885.37,2,1,0,95478.87,1,120198.20899999999,0-2 yrs,46-60
18045,118045,27,Female,France,7,218718.6,1,1,1,39175.03,1,99240.24900000001,6-10 yrs,18-30
18046,118046,40,Male,Germany,0,188951.26,2,0,1,119388.37,0,111397.515,0-2 yrs,31-45
18047,118047,23,Male,Germany,3,92586.3,2,1,1,47757.09,0,51362.147000000004,3-5 yrs,18-30
18048,118048,40,Female,Spain,2,82610.55,1,1,1,90498.31,0,60194.013,0-2 yrs,31-45
18049,118049,45,Female,Spain,2,159923.26,4,1,1,70421.22,0,85096.57,0-2 yrs,31-45
18050,118050,66,Male,Germany,5,58141.22,2,0,1,137400.48,0,64477.132,3-5 yrs,61+
18051,118051,47,Male,France,7,90129.28,1,1,1,79628.3,0,59940.502,6-10 yrs,46-60
18052,118052,31,Female,France,4,203783.65,2,1,1,59757.56,1,99441.228,3-5 yrs,31-45
18053,118053,54,Male,Germany,5,52678.75,2,0,1,22437.46,0,27803.237999999998,3-5 yrs,46-60
18054,118054,49,Female,France,5,207030.34,2,1,1,101535.88,0,113273.4,3-5 yrs,46-60
18055,118055,66,Male,Germany,0,138002.89,1,0,1,85619.12,0,80887.19200000001,0-2 yrs,61+
18056,118056,51,Female,France,6,127891.54,2,0,1,107454.63,0,83393.505,6-10 yrs,46-60
18057,118057,58,Female,Spain,0,153405.0,2,1,1,95443.46,0,89995.538,0-2 yrs,46-60
18058,118058,61,Female,Spain,6,157854.1,1,1,0,118680.99,1,98746.137,6-10 yrs,61+
18059,118059,68,Male,France,7,139583.58,1,0,1,34668.45,0,66234.267,6-10 yrs,61+
18060,118060,39,Female,Spain,3,175357.3,2,0,1,24048.26,0,77357.898,3-5 yrs,31-45
18061,118061,48,Female,Spain,7,89503.97,1,1,0,59764.68,1,53731.191999999995,6-10 yrs,46-60
18062,118062,24,Female,France,5,202681.3,2,1,1,131115.23,1,120407.589,3-5 yrs,18-30
18063,118063,58,Male,Spain,5,55301.23,2,0,0,144047.61,0,65335.174999999996,3-5 yrs,46-60
18064,118064,38,Female,France,10,178585.06,1,1,0,50803.68,1,86675.328,6-10 yrs,31-45
18065,118065,33,Female,Spain,10,96354.17,2,1,1,65405.48,0,58163.812,6-10 yrs,31-45
18066,118066,37,Female,France,8,173715.33,1,1,1,145759.19,0,113214.189,6-10 yrs,31-45
18067,118067,60,Female,Germany,5,8105.85,1,0,0,60636.13,0,21433.379,3-5 yrs,46-60
18068,118068,61,Female,France,10,97573.29,1,1,0,101093.43,0,69357.545,6-10 yrs,61+
18069,118069,64,Male,Spain,4,240780.43,1,1,0,50854.62,1,111568.758,3-5 yrs,61+
18070,118070,67,Female,Germany,9,143216.82,2,1,1,131870.01,0,96848.231,6-10 yrs,61+
18071,118071,36,Female,Germany,9,124828.61,1,1,1,113534.61,0,83992.12700000001,6-10 yrs,31-45
18072,118072,65,Male,Germany,5,61860.39,1,1,0,41805.61,0,37286.039,3-5 yrs,61+
18073,118073,49,Male,France,7,122872.67,1,0,1,91499.28,0,76599.152,6-10 yrs,46-60
18074,118074,32,Male,Germany,8,205852.08,1,0,1,79216.47,1,106106.07299999999,6-10 yrs,31-45
18075,118075,22,Male,France,9,84608.69,2,0,0,120131.43,0,69883.305,6-10 yrs,18-30
18076,118076,28,Female,France,9,141220.62,1,1,1,114593.63,0,90866.637,6-10 yrs,18-30
18077,118077,32,Male,France,10,168388.89,3,1,1,109954.69,0,100342.66300000003,6-10 yrs,31-45
18078,118078,46,Female,Germany,7,100218.5,2,1,1,111763.17,0,73616.851,6-10 yrs,46-60
18079,118079,67,Male,Germany,7,70759.79,2,1,0,136111.13,0,69137.655,6-10 yrs,61+
18080,118080,62,Male,Germany,6,38893.01,1,1,0,120324.8,0,51654.844,6-10 yrs,61+
18081,118081,21,Female,France,0,25297.86,1,1,1,92531.99,1,37879.041,0-2 yrs,18-30
18082,118082,66,Male,France,3,60274.81,1,1,1,134976.33,0,64603.12299999999,3-5 yrs,61+
18083,118083,53,Male,Spain,3,4885.06,2,1,1,65775.68,0,21687.228,3-5 yrs,46-60
18084,118084,65,Female,Germany,2,190041.57,1,1,1,133649.24,1,116111.70000000001,0-2 yrs,61+
18085,118085,40,Male,France,3,27942.2,1,1,1,99396.25,1,40996.055,3-5 yrs,31-45
18086,118086,32,Male,Germany,1,224745.45,3,1,0,126285.34,1,127784.38200000001,0-2 yrs,31-45
18087,118087,63,Male,Spain,2,127676.99,2,1,0,111604.25,1,84552.47099999999,0-2 yrs,61+
18088,118088,61,Female,Germany,2,114239.46,2,1,1,57190.02,0,62853.29000000001,0-2 yrs,61+
18089,118089,20,Female,France,9,16195.43,1,1,0,149251.62,1,51253.85799999999,6-10 yrs,18-30
18090,118090,49,Female,Germany,0,33332.72,2,1,0,56788.1,1,30369.918000000005,0-2 yrs,46-60
18091,118091,27,Female,Germany,6,214189.44,2,1,1,90799.64,1,112916.168,6-10 yrs,18-30
18092,118092,57,Female,France,3,168192.82,2,1,1,56386.23,0,84193.497,3-5 yrs,46-60
18093,118093,55,Male,France,7,23634.43,4,1,0,80019.23,0,33460.341,6-10 yrs,46-60
18094,118094,39,Female,Germany,8,170292.29,1,1,0,99867.74,1,98077.43800000001,6-10 yrs,31-45
18095,118095,31,Male,France,1,32738.76,2,1,1,48402.86,1,27616.862,0-2 yrs,31-45
18096,118096,34,Female,France,1,183153.42,1,0,1,88732.87,1,99881.529,0-2 yrs,31-45
18097,118097,38,Male,France,1,236141.44,2,1,0,127848.35,1,132811.481,0-2 yrs,31-45
18098,118098,68,Female,Spain,7,189587.19,2,0,1,134766.79,0,116265.413,6-10 yrs,61+
18099,118099,65,Female,France,1,205952.79,2,0,0,57589.0,1,99658.216,0-2 yrs,61+
18100,118100,32,Male,France,5,155154.01,1,1,1,40374.57,0,74174.27500000001,3-5 yrs,31-45
18101,118101,32,Male,France,4,928.37,1,1,0,62244.59,0,19044.925,3-5 yrs,31-45
18102,118102,18,Male,France,9,196299.11,2,0,1,46491.83,0,92467.693,6-10 yrs,18-30
18103,118103,41,Male,Spain,8,101025.88,3,1,0,114688.39,0,74817.46900000001,6-10 yrs,31-45
18104,118104,29,Female,France,1,218261.57,2,1,0,144851.93,1,130760.607,0-2 yrs,18-30
18105,118105,27,Male,Germany,0,143199.52,1,1,0,61456.81,1,75717.05099999999,0-2 yrs,18-30
18106,118106,63,Male,France,1,47891.14,2,0,1,60933.18,1,37436.91,0-2 yrs,61+
18107,118107,59,Female,Spain,9,13717.23,1,0,1,111878.52,0,39050.74799999999,6-10 yrs,46-60
18108,118108,59,Male,Spain,4,138772.6,1,1,1,108980.83,0,88203.589,3-5 yrs,46-60
18109,118109,69,Male,France,7,141715.13,1,1,1,76717.34,0,79701.554,6-10 yrs,61+
18110,118110,48,Male,Germany,7,215016.92,2,1,0,60846.34,1,104261.07,6-10 yrs,46-60
18111,118111,28,Female,Germany,1,9688.06,1,1,0,82474.56,1,28617.791999999998,0-2 yrs,18-30
18112,118112,33,Male,Spain,4,205314.57,2,1,1,111351.95,0,115531.913,3-5 yrs,31-45
18113,118113,26,Female,France,1,101408.39,2,1,0,73887.77,1,62730.08700000001,0-2 yrs,18-30
18114,118114,64,Male,Germany,6,132084.47,3,1,1,132951.5,0,92719.93800000001,6-10 yrs,61+
18115,118115,31,Female,Germany,9,133347.68,1,1,0,107137.14,0,85480.414,6-10 yrs,31-45
18116,118116,36,Female,Spain,7,95581.49,1,1,0,105129.66,1,69771.694,6-10 yrs,31-45
18117,118117,48,Male,Germany,4,46500.41,1,0,1,111037.84,0,51911.816,3-5 yrs,46-60
18118,118118,26,Male,Spain,10,19705.76,1,1,1,139435.02,0,49713.10999999999,6-10 yrs,18-30
18119,118119,53,Male,France,0,51747.58,1,1,0,68403.99,1,41220.429000000004,0-2 yrs,46-60
18120,118120,56,Male,France,6,178566.14,1,0,1,80905.92,1,95698.532,6-10 yrs,46-60
18121,118121,43,Male,France,2,170565.27,2,0,1,30405.99,1,77348.405,0-2 yrs,31-45
18122,118122,25,Male,Spain,1,168855.26,1,1,0,56349.82,1,84447.25,0-2 yrs,18-30
18123,118123,41,Female,France,5,226922.39,1,0,0,60691.13,1,108976.49500000001,3-5 yrs,31-45
18124,118124,25,Female,France,1,114217.83,1,1,0,148891.8,1,90354.87199999999,0-2 yrs,18-30
18125,118125,36,Male,Germany,9,189784.32,1,0,1,73620.54,1,98000.19,6-10 yrs,31-45
18126,118126,64,Female,France,7,167053.93,4,1,0,44427.74,0,80150.694,6-10 yrs,61+
18127,118127,65,Male,France,2,234259.47,2,1,0,141795.74,1,136242.91,0-2 yrs,61+
18128,118128,47,Male,France,1,167450.17,1,1,0,77266.43,1,90160.197,0-2 yrs,46-60
18129,118129,39,Female,France,7,45055.82,2,1,1,54581.88,0,34397.392,6-10 yrs,31-45
18130,118130,26,Male,France,5,186062.0,2,1,1,133442.99,0,114458.197,3-5 yrs,18-30
18131,118131,61,Female,Germany,3,89493.88,1,1,1,95530.23,0,64456.920999999995,3-5 yrs,61+
18132,118132,65,Male,Germany,4,63747.52,1,0,1,102524.97,0,56256.79899999999,3-5 yrs,61+
18133,118133,21,Female,France,9,69538.6,3,1,1,57023.71,0,44923.253,6-10 yrs,18-30
18134,118134,54,Male,Spain,6,206269.75,1,0,1,107543.4,0,114771.22000000002,6-10 yrs,46-60
18135,118135,25,Female,Germany,3,113212.75,2,1,1,129498.54,1,84135.16200000001,3-5 yrs,18-30
18136,118136,18,Female,France,10,117275.07,2,1,0,101896.88,0,77479.492,6-10 yrs,18-30
18137,118137,45,Male,France,6,2671.27,1,1,1,116013.75,0,35872.933,6-10 yrs,31-45
18138,118138,23,Male,Germany,5,67538.62,2,0,1,58797.66,0,44655.246,3-5 yrs,18-30
18139,118139,64,Female,Germany,4,220844.39,1,1,1,144426.53,0,131666.015,3-5 yrs,61+
18140,118140,53,Male,France,2,124517.19,1,1,1,114791.41,0,84244.599,0-2 yrs,46-60
18141,118141,28,Male,Spain,0,104095.86,1,1,0,49241.35,0,56410.949,0-2 yrs,18-30
18142,118142,22,Male,Spain,7,18494.46,1,1,1,52043.78,0,23011.217999999997,6-10 yrs,18-30
18143,118143,67,Male,France,10,73352.26,2,0,1,141899.45,0,71911.239,6-10 yrs,61+
18144,118144,41,Male,France,6,32801.17,1,1,1,77969.45,0,36511.602999999996,6-10 yrs,31-45
18145,118145,64,Male,France,5,41101.51,1,1,1,62935.74,0,35321.626,3-5 yrs,61+
18146,118146,35,Female,France,3,84704.56,2,1,1,80890.72,0,58149.54,3-5 yrs,31-45
18147,118147,37,Female,Germany,4,16773.42,1,1,0,70541.0,1,27871.868,3-5 yrs,31-45
18148,118148,45,Male,France,4,194570.19,2,1,1,112856.86,1,111685.63399999999,3-5 yrs,31-45
18149,118149,30,Female,Spain,1,155464.62,1,0,0,67805.36,1,82527.656,0-2 yrs,18-30
18150,118150,22,Male,Germany,5,199935.54,2,0,0,27372.06,0,88186.23400000001,3-5 yrs,18-30
18151,118151,47,Female,France,10,86961.13,1,1,1,22035.22,0,41395.318,6-10 yrs,46-60
18152,118152,18,Male,France,4,55541.03,2,1,1,148693.78,0,66825.046,3-5 yrs,18-30
18153,118153,39,Male,Germany,0,147499.14,3,1,0,110193.12,1,92058.19200000001,0-2 yrs,31-45
18154,118154,35,Male,Germany,8,5486.36,2,1,0,51041.03,1,17507.253,6-10 yrs,31-45
18155,118155,63,Female,Spain,6,22255.7,4,1,1,106915.02,0,40977.686,6-10 yrs,61+
18156,118156,22,Male,Spain,10,185365.38,1,0,1,135398.01,0,114765.855,6-10 yrs,18-30
18157,118157,48,Male,France,1,221847.16,1,1,0,114842.8,1,123191.904,0-2 yrs,46-60
18158,118158,23,Female,Spain,5,51369.27,1,1,0,112838.57,0,54399.479,3-5 yrs,18-30
18159,118159,44,Female,Germany,0,197748.32,1,0,1,106672.06,1,111101.24600000001,0-2 yrs,31-45
18160,118160,42,Male,France,1,95914.97,1,1,1,120570.65,1,74537.48300000001,0-2 yrs,31-45
18161,118161,46,Female,France,6,103982.1,2,1,0,83193.47,0,66551.281,6-10 yrs,46-60
18162,118162,45,Female,France,2,221004.84,2,0,1,42618.75,1,101188.061,0-2 yrs,31-45
18163,118163,33,Male,France,6,155260.08,1,0,0,54628.38,1,78492.746,6-10 yrs,31-45
18164,118164,29,Male,Germany,5,202981.34,1,1,1,105976.68,1,112985.84000000001,3-5 yrs,18-30
18165,118165,37,Male,Spain,4,193941.61,1,1,1,43059.81,1,90494.887,3-5 yrs,31-45
18166,118166,35,Male,France,9,143523.0,2,1,1,48911.32,0,72083.096,6-10 yrs,31-45
18167,118167,51,Female,Germany,8,186964.52,2,0,0,123066.33,0,111706.10699999999,6-10 yrs,46-60
18168,118168,40,Male,France,9,177052.06,2,1,0,87974.38,1,97213.538,6-10 yrs,31-45
18169,118169,62,Male,Germany,4,120070.88,2,0,1,26107.89,0,55861.219000000005,3-5 yrs,61+
18170,118170,44,Male,Germany,4,37959.48,2,1,1,92460.78,0,42922.526,3-5 yrs,31-45
18171,118171,66,Female,Germany,7,66594.21,2,1,1,56809.6,0,43681.064,6-10 yrs,61+
18172,118172,34,Male,France,6,94093.75,1,1,1,60684.26,0,55843.077999999994,6-10 yrs,31-45
18173,118173,65,Male,France,0,146672.25,1,0,1,42042.83,0,71282.049,0-2 yrs,61+
18174,118174,38,Male,France,9,74444.22,2,0,1,43455.73,0,42814.90700000001,6-10 yrs,31-45
18175,118175,67,Female,France,1,51341.3,2,0,0,87598.35,0,46816.42500000001,0-2 yrs,61+
18176,118176,57,Male,Germany,3,8887.22,1,0,0,82848.15,0,28409.532999999996,3-5 yrs,46-60
18177,118177,48,Male,France,8,53131.17,2,1,1,84289.82,0,46539.914000000004,6-10 yrs,46-60
18178,118178,20,Male,Spain,6,134769.69,1,1,1,50501.62,0,69058.66200000001,6-10 yrs,18-30
18179,118179,34,Male,Spain,1,34905.34,1,1,1,97979.61,1,43356.318999999996,0-2 yrs,31-45
18180,118180,67,Female,France,10,7338.89,1,0,1,112431.3,0,36665.24599999999,6-10 yrs,61+
18181,118181,43,Female,France,7,18673.06,1,1,1,142377.6,0,50182.804,6-10 yrs,31-45
18182,118182,40,Male,Germany,0,238026.38,1,1,1,139026.83,1,136918.901,0-2 yrs,31-45
18183,118183,23,Female,France,7,8868.06,1,1,0,134050.21,0,43762.486999999994,6-10 yrs,18-30
18184,118184,45,Female,France,4,118083.57,1,0,1,44706.26,0,60645.60600000001,3-5 yrs,31-45
18185,118185,25,Male,Germany,0,172068.49,1,1,0,134155.44,1,109074.22799999999,0-2 yrs,18-30
18186,118186,62,Male,Spain,2,55778.97,1,1,0,57012.63,1,39415.577,0-2 yrs,61+
18187,118187,25,Female,Germany,10,241046.21,1,1,1,58115.07,1,113853.30500000001,6-10 yrs,18-30
18188,118188,36,Male,Germany,6,5675.82,2,1,0,70974.09,1,23562.955,6-10 yrs,31-45
18189,118189,55,Male,Germany,6,220023.13,1,1,0,20647.08,1,94203.576,6-10 yrs,46-60
18190,118190,46,Male,France,7,97874.63,1,0,0,108499.86,1,71700.01,6-10 yrs,46-60
18191,118191,40,Male,France,10,95958.86,1,0,0,84702.39,1,63794.460999999996,6-10 yrs,31-45
18192,118192,64,Female,Spain,10,118052.44,2,1,1,95785.55,0,75957.141,6-10 yrs,61+
18193,118193,49,Male,Germany,3,242850.69,2,1,0,117329.14,0,132339.418,3-5 yrs,46-60
18194,118194,27,Female,Spain,5,157021.37,1,1,0,131781.88,1,102343.31199999999,3-5 yrs,18-30
18195,118195,44,Male,Spain,6,219643.35,4,1,0,23935.34,0,95038.74200000001,6-10 yrs,31-45
18196,118196,66,Male,Spain,7,6956.42,2,1,0,134206.13,1,43044.807,6-10 yrs,61+
18197,118197,18,Female,France,2,224235.01,1,1,1,115661.01,1,124392.60700000002,0-2 yrs,18-30
18198,118198,56,Female,Germany,4,53365.25,1,0,0,115002.15,0,55846.94499999999,3-5 yrs,46-60
18199,118199,46,Female,France,7,78739.6,3,1,1,26231.64,0,39366.032,6-10 yrs,46-60
18200,118200,62,Female,Germany,5,18401.96,1,1,1,25934.07,0,15141.305,3-5 yrs,61+
18201,118201,20,Male,Spain,0,228768.78,1,0,1,35851.23,1,102263.18100000001,0-2 yrs,18-30
18202,118202,68,Male,Spain,1,131526.0,1,0,1,141704.07,1,95121.921,0-2 yrs,61+
18203,118203,64,Female,France,2,22518.78,1,1,1,89488.7,0,35854.42199999999,0-2 yrs,61+
18204,118204,54,Male,France,6,99359.27,1,1,0,38458.33,1,51281.40700000001,6-10 yrs,46-60
18205,118205,48,Male,Germany,9,95292.19,1,0,1,20580.97,0,44291.467,6-10 yrs,46-60
18206,118206,28,Male,France,2,12706.65,1,1,1,53271.64,1,21064.451999999997,0-2 yrs,18-30
18207,118207,39,Female,France,8,86906.25,2,1,0,139698.9,0,76672.56999999999,6-10 yrs,31-45
18208,118208,35,Female,France,8,73224.33,3,1,1,120260.44,0,65368.564,6-10 yrs,31-45
18209,118209,52,Female,France,10,229866.31,2,1,0,80986.9,1,116242.99399999999,6-10 yrs,46-60
18210,118210,23,Female,France,7,201695.78,1,0,1,90333.17,1,107778.56300000001,6-10 yrs,18-30
18211,118211,20,Female,France,8,40022.03,1,1,0,108015.79,0,48413.748999999996,6-10 yrs,18-30
18212,118212,22,Female,Spain,7,232889.31,1,1,1,69605.29,0,114037.611,6-10 yrs,18-30
18213,118213,26,Female,Spain,8,185790.69,2,0,0,62848.26,0,93171.154,6-10 yrs,18-30
18214,118214,45,Male,Germany,3,122711.83,2,0,1,85134.54,0,74625.594,3-5 yrs,31-45
18215,118215,36,Male,France,3,108165.25,1,0,1,35076.23,0,53789.269,3-5 yrs,31-45
18216,118216,45,Female,France,4,231710.98,1,1,1,28123.72,1,101121.808,3-5 yrs,31-45
18217,118217,44,Male,France,6,76377.96,3,1,1,62083.79,0,49177.021,6-10 yrs,31-45
18218,118218,30,Male,Germany,8,92647.45,1,1,1,91070.03,1,64380.289,6-10 yrs,18-30
18219,118219,55,Female,France,3,172791.44,2,1,0,77258.39,0,92294.49299999999,3-5 yrs,46-60
18220,118220,60,Male,Spain,6,189821.71,1,1,0,125464.99,1,113568.381,6-10 yrs,46-60
18221,118221,38,Male,France,5,81791.93,2,1,1,86610.44,0,58700.403999999995,3-5 yrs,31-45
18222,118222,44,Female,France,8,230501.98,2,1,1,116177.87,0,127054.65300000002,6-10 yrs,31-45
18223,118223,63,Female,France,8,64026.34,2,1,1,87331.49,0,51810.483,6-10 yrs,61+
18224,118224,23,Male,Germany,8,86874.72,3,1,1,106191.68,0,66608.092,6-10 yrs,18-30
18225,118225,55,Female,France,4,49143.3,1,1,1,111735.32,0,53178.21599999999,3-5 yrs,46-60
18226,118226,66,Female,Germany,2,134271.79,1,1,1,24623.85,1,61096.171,0-2 yrs,61+
18227,118227,28,Male,Germany,5,249818.24,1,1,1,95476.4,1,128570.516,3-5 yrs,18-30
18228,118228,64,Female,France,1,179513.59,1,1,1,25877.65,1,79569.031,0-2 yrs,61+
18229,118229,58,Male,Germany,6,117829.36,2,1,0,34285.73,0,57417.863000000005,6-10 yrs,46-60
18230,118230,34,Female,France,6,245731.65,2,1,0,83667.78,1,123393.394,6-10 yrs,31-45
18231,118231,56,Male,France,1,12293.59,1,1,1,102748.88,1,35742.399999999994,0-2 yrs,46-60
18232,118232,24,Female,France,5,71475.38,4,1,1,143668.1,0,71691.482,3-5 yrs,18-30
18233,118233,47,Male,France,3,209529.35,1,0,0,118430.55,1,119341.105,3-5 yrs,46-60
18234,118234,38,Female,France,6,131090.17,2,1,1,107924.57,0,84813.93900000001,6-10 yrs,31-45
18235,118235,18,Male,France,7,1174.14,2,1,0,136095.25,1,41298.631,6-10 yrs,18-30
18236,118236,42,Female,France,9,114188.2,1,1,0,133612.97,0,85759.371,6-10 yrs,31-45
18237,118237,49,Male,Spain,10,5454.27,2,1,0,100269.08,0,32262.832,6-10 yrs,46-60
18238,118238,25,Female,France,0,143371.52,1,1,1,37665.21,1,68648.471,0-2 yrs,18-30
18239,118239,22,Male,France,4,158185.45,2,1,1,103528.09,0,94333.107,3-5 yrs,18-30
18240,118240,47,Male,Germany,8,50352.08,1,0,0,92576.68,1,47914.03599999999,6-10 yrs,46-60
18241,118241,68,Female,Spain,1,246624.33,1,1,1,61663.75,1,117149.157,0-2 yrs,61+
18242,118242,25,Female,Germany,3,208451.03,1,0,0,23019.5,1,90286.46200000001,3-5 yrs,18-30
