CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
117295,39,Male,France,8,21214.75,2,1,1,105895.34,0
117296,66,Male,Spain,8,204344.91,1,0,1,61253.51,0
117297,34,Female,France,9,115939.16,3,1,0,22944.57,0
117298,65,Male,France,8,155145.19,1,0,0,109427.92,1
117299,39,Male,France,8,124721.95,2,1,1,115089.21,0
117300,51,Male,Spain,2,115279.98,2,1,0,108887.07,1
117301,25,Male,France,9,45663.62,2,1,0,106134.02,0
117302,66,Female,Spain,8,235867.79,1,0,0,28149.95,1
117303,62,Female,Germany,9,182163.77,1,1,1,129216.7,0
117304,35,Female,France,8,141699.46,3,0,1,146699.34,0
117305,41,Female,France,2,51465.23,2,0,1,83328.45,1
117306,59,Female,France,3,100112.27,1,0,1,66824.49,0
117307,19,Female,Germany,3,85577.49,1,1,1,123617.94,0
117308,19,Female,Germany,3,188875.91,1,1,0,73553.21,1
117309,44,Female,France,6,48225.75,1,1,1,26254.47,0
117310,31,Male,Germany,4,166819.19,1,1,0,85701.91,1
117311,65,Male,France,6,225632.83,2,1,0,93843.01,0
117312,56,Female,Spain,5,209606.15,1,1,0,148988.79,1
117313,29,Female,Spain,6,84860.34,1,1,1,77501.85,0
117314,49,Female,France,7,37932.55,1,0,0,69180.84,1
117315,45,Male,France,5,90648.54,2,1,1,128489.68,0
117316,45,Female,Germany,8,98606.78,2,1,0,20363.66,1
117317,63,Female,France,3,134331.55,1,1,0,82045.63,1
117318,42,Female,France,4,11308.21,2,1,0,105079.84,0
117319,21,Female,Spain,8,127693.9,2,1,1,123232.04,0
117320,43,Male,France,8,151256.28,3,1,1,58874.49,0
117321,53,Female,Germany,1,235476.46,2,1,1,75088.93,1
117322,67,Male,France,1,181180.5,2,1,0,26030.59,1
117323,20,Male,France,8,7061.32,1,1,0,48937.13,0
117324,18,Female,Germany,5,43792.83,1,1,0,130234.6,1
117325,34,Male,Germany,7,118860.28,1,1,0,109630.6,0
117326,24,Female,Germany,7,243981.44,4,0,1,120820.41,1
117327,65,Male,France,7,150292.22,1,0,1,40849.82,0
117328,22,Female,Germany,4,211064.55,1,1,1,47559.02,0
117329,36,Male,France,10,25988.99,1,1,0,69428.69,0
117330,56,Male,France,10,109286.71,2,1,1,132528.27,0
117331,63,Female,Germany,9,5585.15,2,0,0,105523.84,0
117332,51,Male,France,3,62078.51,1,1,1,62228.63,0
117333,52,Female,Spain,2,202829.32,1,1,0,22662.4,1
117334,66,Female,Germany,3,155547.77,1,1,1,113336.52,0
117335,33,Male,France,7,70518.31,1,1,1,29261.3,0
117336,57,Female,Spain,3,210490.66,1,0,1,38626.7,1
117337,67,Female,France,7,183790.35,1,1,0,129804.27,0
117338,64,Female,Germany,7,125429.35,1,1,0,29500.98,1
117339,56,Female,Spain,0,11058.14,1,1,1,53542.7,1
117340,44,Male,France,10,226584.53,2,1,1,36612.73,1
117341,58,Male,France,10,167270.47,1,1,1,73967.62,0
117342,55,Male,Spain,8,203365.33,3,0,1,96191.51,1
117343,67,Female,Germany,2,233967.39,1,1,0,48213.45,1
117344,67,Male,France,5,34585.62,1,1,1,120362.1,0
117345,42,Male,France,2,188209.67,2,1,1,29529.86,0
117346,43,Male,Germany,8,38640.87,1,1,1,108359.53,0
117347,31,Female,France,0,128908.62,2,0,0,93005.39,0
117348,31,Male,Germany,6,181752.15,1,1,1,50066.62,0
117349,31,Female,France,4,130092.37,1,0,0,33256.44,0
117350,42,Male,Spain,2,118137.06,2,0,0,141574.5,0
117351,53,Male,France,10,70838.74,1,1,0,147079.52,1
117352,21,Female,Spain,6,192008.02,1,1,0,91072.49,1
117353,64,Male,Germany,0,22348.49,1,1,0,62508.05,1
117354,32,Female,Germany,5,57930.86,1,1,1,43571.71,1
117355,49,Female,Spain,6,11295.85,2,1,0,52244.82,0
117356,35,Male,Germany,8,44272.95,1,1,0,130171.78,1
117357,31,Female,Spain,8,101911.96,2,1,1,39847.61,0
117358,18,Female,France,6,7445.36,1,1,0,76906.38,0
117359,59,Female,Germany,4,56717.21,1,1,0,144050.44,1
117360,37,Female,Spain,6,10169.91,1,1,0,148979.43,0
117361,27,Male,France,10,218935.05,2,1,0,57553.7,1
117362,27,Female,France,0,222497.62,1,0,1,82784.89,1
117363,41,Female,France,6,174631.72,1,1,1,38252.19,0
117364,51,Male,France,9,148626.96,1,1,0,59315.44,0
117365,45,Male,Germany,3,198960.59,1,1,1,29162.44,0
117366,44,Male,Germany,1,70362.4,2,0,0,110389.27,0
117367,57,Female,France,5,185506.84,2,1,1,25369.28,1
117368,18,Female,France,6,82546.37,1,1,0,34517.21,1
117369,50,Female,France,10,110733.1,2,1,1,96100.14,0
117370,21,Female,France,6,245015.4,3,1,1,89397.42,1
117371,24,Male,France,7,211458.46,2,1,0,120064.89,1
117372,26,Male,Germany,4,104664.87,1,1,1,34273.74,0
117373,33,Female,France,9,226258.8,1,1,1,83788.68,0
117374,22,Female,France,10,24320.63,1,1,0,133302.51,0
117375,51,Female,France,9,225723.08,1,0,1,85364.49,0
117376,40,Female,Germany,10,222320.7,1,0,1,148379.97,0
117377,60,Male,Germany,7,161697.93,2,0,1,106579.19,0
117378,67,Male,France,3,81172.92,2,0,0,48613.28,1
117379,42,Male,France,9,205548.37,1,1,1,44385.23,1
117380,68,Male,Germany,0,68042.06,1,1,1,84590.27,1
117381,30,Female,France,7,35544.29,1,1,1,83368.07,0
117382,41,Male,Germany,3,137798.93,1,1,1,128668.15,0
117383,28,Female,France,4,32203.74,2,0,0,31282.84,0
117384,69,Male,Germany,3,89345.6,1,1,1,101505.27,0
117385,68,Male,France,6,144940.27,1,1,0,148007.39,1
117386,34,Female,Germany,9,51887.78,2,0,1,81143.68,0
117387,54,Male,Germany,2,103443.82,4,0,1,113602.86,0
117388,30,Male,France,1,77025.99,2,1,0,147616.54,1
117389,44,Male,France,9,38591.74,1,1,1,112113.08,0
117390,37,Male,France,1,158460.62,2,1,1,67262.56,1
117391,50,Female,Germany,6,150049.89,1,0,1,114018.32,0
117392,59,Male,France,10,139752.05,1,0,1,29257.36,0
117393,49,Male,France,9,232795.74,2,1,0,68694.49,0
117394,25,Male,France,5,231631.62,2,1,1,104490.5,0
117395,46,Female,Spain,1,143092.86,1,0,1,108861.16,0
117396,57,Female,France,7,184677.94,1,0,1,32849.97,1
117397,36,Male,Spain,5,201235.91,1,1,0,66436.51,1
117398,23,Male,Germany,7,27463.33,1,1,1,47363.23,0
117399,61,Male,Spain,5,211238.53,1,1,1,25629.01,1
117400,56,Female,France,3,1279.76,2,1,0,36619.76,0
117401,65,Male,France,7,508.9,1,0,1,66222.01,0
117402,58,Male,France,3,77576.98,1,1,1,69734.03,0
117403,38,Female,France,5,198243.08,1,1,0,122042.46,0
117404,39,Female,France,4,230353.4,2,1,1,31970.22,0
117405,59,Female,Spain,3,99803.63,1,1,1,64034.8,0
117406,27,Male,Spain,6,157752.6,1,1,1,140858.54,0
117407,27,Male,France,7,118140.92,4,1,1,39699.8,0
117408,69,Male,Spain,5,69922.25,1,1,1,23146.29,0
117409,46,Female,France,0,216941.29,1,0,1,40421.25,1
117410,33,Male,Germany,6,146734.66,1,0,1,145189.78,0
117411,18,Male,France,3,172340.84,1,1,1,86269.47,0
117412,34,Female,France,1,154293.79,1,0,0,103380.01,1
117413,47,Female,France,2,21007.02,1,0,1,32857.13,1
117414,43,Male,Spain,9,207388.82,1,0,1,74834.15,1
117415,63,Female,France,3,9623.65,1,1,1,86749.21,0
117416,36,Male,France,6,172693.74,2,1,1,83115.36,1
117417,38,Male,France,8,35327.24,2,0,1,131824.13,0
117418,34,Male,France,9,136847.5,2,1,0,46384.02,1
117419,63,Female,Germany,10,31846.55,1,1,1,71269.07,0
117420,57,Male,France,5,242363.47,1,0,0,102332.04,1
117421,38,Female,Germany,9,108118.98,1,1,0,123202.44,0
117422,58,Female,Spain,4,198325.51,1,1,0,85204.68,1
117423,57,Female,France,8,199144.84,2,0,1,110857.2,0
117424,62,Female,Germany,7,30341.73,4,0,1,26688.31,0
117425,66,Male,France,7,141562.45,2,0,1,48058.1,0
117426,36,Female,France,7,249782.72,1,1,1,22270.63,0
117427,24,Male,France,7,95532.41,1,0,1,108542.13,1
117428,34,Male,Spain,7,23887.77,1,1,0,26667.01,1
117429,18,Male,Germany,9,191096.39,1,1,0,69780.43,0
117430,54,Male,Spain,9,148540.48,2,0,1,35658.42,0
117431,23,Female,Germany,6,178597.49,1,0,1,22191.53,0
117432,43,Female,Germany,1,133012.73,2,0,0,119939.95,1
117433,19,Male,France,1,67268.92,1,1,1,119458.01,0
117434,49,Male,France,10,117016.79,2,1,1,21506.94,0
117435,65,Male,France,4,146408.93,1,0,0,44266.87,1
117436,22,Female,Spain,5,59384.64,1,1,0,80549.43,1
117437,54,Female,France,8,213518.6,1,1,1,149238.21,0
117438,48,Male,Spain,0,102863.77,1,1,1,35062.14,0
117439,29,Male,Germany,10,178803.49,2,1,0,40248.56,1
117440,52,Male,Germany,6,236020.46,1,0,1,141024.56,0
117441,47,Female,Spain,6,103875.56,1,1,1,55629.01,0
117442,65,Male,Germany,7,115337.31,2,0,1,121294.79,0
117443,23,Female,Germany,0,45904.23,2,1,0,30164.11,1
117444,32,Female,Spain,9,94026.41,1,1,1,109804.38,0
117445,32,Female,Spain,3,132280.71,1,1,0,88511.49,0
117446,33,Male,France,9,57397.4,2,1,1,67755.22,0
117447,37,Female,France,4,6534.96,1,1,1,112568.65,0
117448,30,Female,Spain,1,64447.11,1,1,1,111543.26,1
117449,61,Male,France,1,170643.49,1,1,0,81210.1,1
117450,59,Male,Germany,10,214564.31,2,1,1,139759.74,1
117451,63,Male,France,3,32758.7,1,0,0,85717.8,1
117452,48,Female,Germany,2,167936.2,1,0,1,106421.61,1
117453,51,Female,Germany,6,85002.52,1,1,1,120725.65,0
117454,46,Male,Germany,6,75270.67,3,1,1,97142.71,0
117455,20,Female,France,1,108175.21,2,1,1,47051.88,0
117456,26,Male,France,4,217671.65,2,0,1,34156.83,0
117457,28,Male,Germany,4,145154.26,1,1,0,36929.73,0
117458,28,Female,Spain,7,160169.02,1,1,0,48500.81,1
117459,42,Female,Germany,7,28624.7,1,0,1,60671.72,0
117460,39,Female,Germany,10,30166.55,1,1,0,129528.93,1
117461,59,Female,France,3,125583.3,3,1,1,66417.08,0
117462,63,Male,France,9,179581.58,2,0,1,36854.76,1
117463,26,Male,France,0,48884.0,2,1,0,45609.14,1
117464,37,Female,Germany,5,136950.59,2,1,0,96087.04,1
117465,38,Female,France,6,229108.55,2,1,1,64735.09,0
117466,27,Female,France,0,128184.89,1,1,1,70087.35,0
117467,39,Male,France,7,120178.38,1,1,0,66446.76,1
117468,46,Male,Germany,8,146320.59,1,1,0,82376.64,0
117469,26,Female,Spain,7,173113.03,1,1,1,91721.63,0
117470,22,Male,France,2,75522.9,1,1,0,94036.73,1
117471,57,Male,France,8,83650.86,3,1,1,94902.59,0
117472,28,Male,France,9,39136.16,1,1,1,36043.08,0
117473,18,Male,Germany,2,237206.17,2,1,0,123798.46,0
117474,59,Female,France,3,11879.33,1,1,1,31362.35,0
117475,18,Female,France,5,115188.27,2,0,1,58779.54,0
117476,56,Female,Spain,6,170891.96,1,1,1,145422.01,0
117477,63,Female,Germany,7,177694.81,1,1,0,148653.16,0
117478,22,Male,France,6,156577.54,2,1,1,80792.21,0
117479,66,Female,France,2,85141.94,2,1,1,97119.31,0
117480,39,Female,France,10,19304.31,1,1,0,148912.55,0
117481,43,Female,France,10,233028.32,1,0,0,85533.27,0
117482,23,Female,Spain,1,47614.29,3,1,0,99644.73,1
117483,49,Female,France,10,227177.42,1,0,1,56872.79,0
117484,65,Male,Germany,1,56368.07,1,1,1,86557.79,1
117485,28,Female,Spain,8,17631.73,1,0,1,28567.91,0
117486,27,Male,France,6,20897.57,3,0,1,129829.55,0
117487,64,Male,Germany,6,89601.27,1,1,1,103967.84,0
117488,56,Male,France,4,37993.26,1,0,1,22200.69,0
117489,51,Male,Spain,5,120611.99,2,0,0,21159.61,1
117490,48,Male,Germany,6,113453.5,3,1,1,125038.37,1
117491,29,Male,Germany,8,209060.28,2,1,0,140528.86,1
117492,68,Female,Germany,9,173936.28,1,0,1,69139.88,0
117493,61,Male,Spain,3,174597.27,1,1,1,37878.35,0
117494,33,Female,France,5,147680.24,1,0,0,132146.3,0
117495,55,Male,Germany,0,11853.12,3,1,1,88151.5,1
117496,20,Male,France,6,186813.02,3,1,1,42966.48,0
117497,19,Male,Germany,3,89637.74,1,1,0,148235.42,1
117498,69,Female,Germany,1,209046.53,1,1,1,61784.33,1
117499,22,Male,Germany,3,61655.14,1,1,0,96150.81,0
117500,28,Male,France,7,167527.56,1,0,1,32446.39,0
117501,42,Female,Germany,1,150937.55,1,1,1,73458.31,1
117502,52,Male,Spain,0,28007.42,2,0,0,98163.29,0
117503,52,Male,Spain,0,34077.56,1,0,1,147348.2,1
117504,39,Male,Germany,6,249971.68,2,1,1,75565.38,1
117505,54,Female,France,6,83875.33,1,1,1,40135.4,0
117506,39,Male,France,3,101870.34,1,1,1,91351.93,0
117507,28,Male,Spain,4,213869.14,2,1,1,65415.68,0
117508,49,Female,France,4,157758.06,2,1,1,100595.6,1
117509,52,Female,Spain,6,169787.22,1,1,1,121831.52,1
117510,48,Male,France,2,159116.65,1,1,1,21040.33,0
117511,62,Male,Spain,4,80850.6,1,1,0,65553.51,1
117512,25,Male,France,6,207297.81,1,0,1,67026.19,1
117513,37,Male,France,10,8435.49,2,1,1,86454.07,0
117514,59,Female,Spain,6,91863.61,1,0,0,115457.57,1
117515,51,Female,Spain,8,238632.84,2,1,1,90376.18,0
117516,21,Female,France,3,94638.26,2,1,0,91384.34,0
117517,35,Male,Germany,0,4196.22,1,1,1,95578.84,0
117518,68,Female,Spain,4,48004.38,1,1,1,98064.58,0
117519,21,Female,Germany,10,236035.65,1,0,1,27108.79,1
117520,37,Male,France,3,212312.57,1,1,1,113254.57,0
117521,26,Male,France,2,48849.42,1,0,1,37877.02,0
117522,33,Male,France,6,244374.93,2,1,1,38347.94,0
117523,43,Male,France,8,39719.96,1,0,0,116138.37,1
117524,55,Male,Germany,3,248078.62,2,0,1,100731.23,0
117525,42,Male,Germany,5,211138.26,1,1,0,35197.36,1
117526,21,Female,Germany,0,228161.71,2,0,0,137017.89,1
117527,58,Male,France,0,34927.54,2,1,1,124223.26,0
117528,62,Male,France,2,75435.86,3,1,1,89958.1,1
117529,58,Female,Germany,4,175506.68,2,1,1,86673.97,0
117530,55,Female,Spain,5,126313.69,2,1,1,107650.14,0
117531,36,Female,Germany,8,72899.3,2,1,0,57252.28,0
117532,31,Female,France,8,173853.11,2,0,0,110207.75,1
117533,38,Female,France,9,194915.66,1,1,1,126455.7,1
117534,32,Male,Germany,10,71355.24,2,1,0,30214.48,1
117535,20,Male,Germany,0,21456.68,1,1,0,35139.86,1
117536,54,Female,Germany,1,143590.94,2,1,1,76743.55,1
117537,67,Female,France,10,99129.67,3,1,1,107729.61,0
117538,63,Female,Germany,7,219445.57,3,1,1,63098.72,0
117539,33,Female,France,4,11252.67,4,1,1,73885.79,0
117540,31,Male,France,2,159477.34,1,1,0,76520.57,0
117541,26,Female,Spain,8,11870.47,1,1,1,76213.33,1
117542,64,Female,Germany,1,28313.79,1,1,1,117085.02,1
117543,24,Male,France,6,92181.48,1,1,1,66331.49,0
117544,31,Male,Spain,9,57155.5,1,1,0,136895.12,0
117545,23,Male,Spain,7,40446.59,1,1,1,50455.82,0
117546,38,Female,Spain,1,198281.03,2,1,0,141137.13,1
117547,32,Female,France,0,58062.79,1,1,0,36244.74,1
117548,69,Male,France,2,91167.76,2,1,1,88824.4,0
117549,25,Female,Germany,7,226971.42,1,0,1,48485.8,1
117550,51,Female,Spain,3,196381.09,1,1,0,128186.19,1
117551,57,Male,Germany,4,131008.89,1,1,1,135802.59,0
117552,18,Male,France,8,23473.83,3,1,0,77817.02,0
117553,49,Male,France,3,236363.62,1,0,1,68099.03,1
117554,66,Female,France,8,177277.25,1,1,1,26633.51,0
117555,68,Male,France,5,8777.26,2,1,0,79332.07,0
117556,22,Female,France,6,237203.07,2,1,0,20047.33,0
117557,47,Female,France,7,17932.55,3,1,1,91334.81,0
117558,39,Female,Spain,9,150748.8,2,0,1,131570.76,1
117559,37,Male,Germany,9,98473.32,1,1,0,133911.58,1
117560,33,Male,Germany,0,245222.19,1,0,0,68704.48,1
117561,24,Male,Germany,8,230766.75,2,0,0,94471.25,1
117562,24,Female,Spain,1,149704.78,1,1,1,62557.19,1
117563,67,Male,France,2,175303.17,1,1,0,140258.38,1
117564,67,Male,France,0,205408.32,2,1,1,104301.55,1
117565,19,Female,France,9,205078.43,2,1,1,82886.8,1
117566,64,Female,Germany,10,149782.61,1,1,0,35773.96,1
117567,31,Male,France,2,62915.99,2,0,0,38251.07,1
117568,48,Male,France,1,78177.29,1,1,1,131469.24,0
117569,67,Female,France,6,166412.17,1,1,0,34352.22,0
117570,58,Female,Germany,6,171962.38,1,0,0,37547.55,1
117571,31,Female,Germany,5,92866.62,1,1,1,54867.26,1
117572,22,Male,France,9,221941.1,3,1,1,41994.47,0
117573,28,Male,France,10,100016.14,3,1,0,127066.99,1
117574,57,Female,France,3,174624.9,1,1,1,20811.5,1
117575,22,Male,France,2,52349.15,2,1,0,130249.27,1
117576,46,Male,France,6,88270.56,1,0,1,75340.22,0
117577,28,Male,France,10,136518.02,1,1,0,113347.04,0
117578,22,Female,Spain,2,9408.59,1,1,1,70071.13,1
117579,66,Male,France,8,10476.98,2,1,1,139129.66,0
117580,49,Female,Germany,9,67456.54,2,1,1,53163.14,0
117581,53,Male,France,7,206942.53,1,0,1,48706.76,1
117582,32,Female,Germany,6,54125.32,1,0,1,122574.05,1
117583,36,Female,Germany,1,221469.97,4,0,0,21192.13,1
117584,39,Male,Germany,9,179015.36,2,0,1,27567.96,1
117585,51,Male,Germany,2,172230.31,2,1,1,54102.02,1
117586,34,Female,Spain,7,168529.6,1,1,1,122117.89,1
117587,29,Female,Spain,10,244077.57,2,0,1,46777.68,0
117588,42,Male,France,2,158420.69,2,1,1,94794.0,1
117589,34,Female,France,7,162319.06,1,0,1,41594.96,1
117590,27,Female,France,3,113349.8,2,1,0,141276.68,0
117591,45,Male,France,4,218076.71,2,1,1,59637.29,0
117592,35,Male,France,8,14351.03,1,0,1,32287.84,1
117593,68,Male,France,10,86076.09,1,0,1,41901.89,1
117594,35,Male,Germany,9,71665.69,1,1,0,90981.62,0
117595,62,Female,Germany,1,99489.54,2,1,1,43831.07,1
117596,49,Male,Spain,2,119977.63,1,1,0,116523.74,1
117597,31,Male,France,0,239021.97,1,1,0,60629.08,1
117598,33,Male,France,7,231121.47,1,0,1,43121.1,1
117599,67,Male,France,10,152816.4,1,0,0,32304.19,1
117600,35,Female,Spain,8,4967.96,2,1,1,57198.29,0
117601,33,Female,Germany,9,138908.54,3,0,1,143540.19,0
117602,34,Male,France,8,17121.78,1,1,1,26622.56,0
117603,24,Male,Spain,2,89932.77,1,1,1,144125.2,1
117604,29,Male,Spain,4,76119.88,3,0,0,116722.88,1
117605,51,Male,France,8,162020.28,1,1,0,96024.43,1
117606,27,Female,Germany,4,4469.7,1,1,1,83412.83,1
117607,22,Female,France,0,197176.0,1,1,1,38491.11,0
117608,38,Female,Germany,0,206605.32,2,1,0,24846.37,1
117609,20,Female,Spain,3,8087.2,2,0,0,101079.8,0
117610,36,Male,France,6,20453.15,4,0,0,51011.65,1
117611,62,Female,France,6,230170.41,1,1,1,88926.84,1
117612,61,Female,France,6,153995.72,1,1,1,77324.72,0
117613,52,Male,France,5,240087.15,2,1,1,118813.32,0
117614,23,Female,Germany,0,114399.54,2,1,1,54954.69,1
117615,31,Female,Germany,10,47658.69,2,1,1,36348.25,0
117616,21,Female,Spain,2,92543.99,2,1,1,99086.22,0
117617,62,Male,Spain,4,232247.97,3,0,0,128970.29,1
117618,68,Male,France,3,28826.92,1,0,1,139297.9,1
117619,35,Male,France,10,223051.24,1,1,0,140212.48,1
117620,46,Male,France,3,132435.81,1,0,1,24347.35,0
117621,52,Female,France,8,17513.37,1,1,1,44423.2,0
117622,69,Female,France,6,99939.84,2,0,1,117472.2,0
117623,55,Male,Spain,8,60812.29,1,1,1,111525.28,0
117624,33,Male,France,6,143820.22,1,1,1,95618.77,0
117625,37,Male,Germany,9,38112.42,1,0,0,67857.44,0
117626,41,Female,France,2,235317.8,1,1,1,59790.65,1
117627,52,Female,France,10,52819.61,4,0,1,31751.45,0
117628,61,Male,Spain,9,158231.36,1,1,0,96224.87,0
117629,68,Male,Germany,3,207812.56,1,1,1,47663.03,0
117630,36,Male,Germany,8,148974.18,1,0,1,135647.39,0
117631,21,Male,Spain,0,163890.94,3,1,0,49129.24,1
117632,50,Male,France,2,102330.38,1,0,1,119919.19,0
117633,19,Male,Germany,10,25460.13,3,0,0,65283.56,0
117634,30,Male,Germany,3,32831.84,1,0,1,126462.8,0
117635,62,Male,Germany,3,175539.91,3,0,0,116036.14,1
117636,47,Female,Germany,6,199310.9,1,1,0,23024.33,1
117637,51,Male,France,10,210573.41,1,1,1,104473.12,1
117638,47,Female,Germany,3,90684.04,2,1,0,92933.82,1
117639,68,Male,Germany,9,242213.62,2,1,1,126854.33,0
117640,41,Female,Spain,7,160404.15,1,1,1,50312.24,1
117641,65,Male,Germany,0,38390.82,1,1,1,114874.18,1
117642,61,Male,Spain,2,16834.47,1,0,0,135243.44,1
117643,50,Female,France,9,136225.13,1,1,0,121766.05,1
117644,58,Male,Spain,9,185268.51,2,0,1,139753.98,0
117645,66,Female,Germany,5,4515.95,1,1,0,59866.22,0
117646,27,Female,France,2,5641.62,1,1,1,74670.37,0
117647,35,Female,Spain,7,144573.37,1,1,1,70973.56,0
117648,36,Male,Spain,6,247469.74,1,1,0,64018.62,1
117649,24,Female,France,4,184383.35,2,0,1,39601.01,0
117650,36,Male,Spain,1,37890.92,3,1,1,22247.12,1
117651,41,Female,Spain,10,21800.97,1,1,1,54198.35,0
117652,32,Male,France,4,203583.54,1,0,1,149091.25,0
117653,58,Female,Germany,8,202444.31,4,1,1,58224.4,1
117654,59,Female,Germany,10,114209.29,1,1,0,124502.59,1
117655,40,Male,France,4,8935.77,2,0,1,39395.6,0
117656,69,Male,Spain,2,191564.11,2,1,0,92503.03,1
117657,69,Male,France,6,102987.21,1,1,1,35115.85,0
117658,21,Male,Spain,2,204098.47,1,1,0,106528.01,1
117659,55,Male,France,7,36026.25,3,1,1,34482.77,0
117660,21,Male,France,4,115813.29,1,0,0,58275.39,1
117661,22,Male,France,4,131597.11,1,1,1,37106.82,0
117662,58,Male,France,5,92405.76,1,1,1,66408.55,0
117663,61,Male,France,10,247484.27,1,0,0,60976.3,0
117664,40,Female,Spain,9,190723.02,2,1,1,55295.42,0
117665,57,Female,France,5,207536.9,2,1,1,39316.3,0
117666,54,Female,France,2,60266.53,2,1,1,87618.57,1
117667,28,Female,France,10,96166.83,1,1,1,46192.56,0
117668,28,Male,France,6,27693.65,2,1,1,128588.01,0
117669,30,Female,France,8,249577.49,1,1,0,105447.17,1
117670,31,Female,France,0,64400.68,1,1,1,131265.13,1
117671,25,Female,Germany,3,25145.9,2,1,1,131885.67,0
117672,42,Male,Spain,3,51305.14,3,0,1,63459.87,0
117673,35,Male,Spain,0,142889.12,1,0,0,29675.91,1
117674,68,Female,Spain,5,83917.09,1,1,1,53054.9,0
117675,61,Female,Germany,1,40989.99,1,1,1,77282.12,0
117676,61,Female,Spain,10,117080.32,1,1,1,142451.39,0
117677,35,Male,France,10,167616.99,1,1,0,78880.35,1
117678,27,Female,Germany,5,166194.07,2,0,1,143120.98,0
117679,24,Female,France,0,3686.38,2,1,1,120543.05,0
117680,67,Male,Germany,9,188852.9,2,0,0,81187.39,1
117681,61,Female,France,4,60290.49,3,0,0,132784.85,0
117682,31,Female,France,5,230543.5,2,1,1,137500.39,0
117683,32,Female,Germany,9,34619.83,2,0,0,76551.48,1
117684,33,Female,France,1,99861.6,1,1,1,125776.66,0
117685,19,Female,France,0,78052.66,1,1,1,132694.52,1
117686,47,Female,France,6,122841.68,1,1,0,75955.43,1
117687,47,Female,Spain,0,78395.63,1,1,0,81454.6,0
117688,35,Female,France,6,192809.53,1,1,1,54661.07,1
117689,48,Male,Spain,0,95493.88,1,1,1,78732.38,1
117690,61,Female,Germany,8,87533.06,1,1,0,83536.98,0
117691,65,Female,France,4,242809.96,1,0,1,103682.6,0
117692,30,Female,Spain,5,100863.32,1,1,0,96911.28,1
117693,37,Male,Germany,6,32507.73,1,1,1,136379.53,0
117694,66,Female,Germany,0,67000.99,2,0,0,104303.1,1
117695,67,Male,France,7,180855.11,3,1,1,37878.45,0
117696,52,Female,Germany,5,65463.83,1,0,1,51034.42,0
117697,40,Male,Germany,1,170122.89,2,1,1,139106.27,0
117698,59,Male,Germany,0,228706.76,2,0,1,27954.69,1
117699,50,Male,France,0,93525.81,1,1,0,110711.02,1
117700,55,Female,France,3,48161.9,1,1,1,30861.18,0
117701,52,Female,France,2,179199.93,2,1,1,48693.14,1
117702,68,Male,France,10,109446.77,2,0,0,124829.41,0
117703,53,Female,France,5,11537.09,1,0,1,66673.17,0
117704,37,Male,Germany,9,144613.56,2,0,1,82370.02,0
117705,20,Female,France,7,145117.71,1,0,1,121785.9,0
117706,25,Female,Germany,0,170426.53,1,1,0,95698.76,1
117707,57,Male,France,6,183816.43,1,1,0,55880.98,1
117708,49,Male,France,7,161405.58,1,0,1,143579.6,1
117709,46,Female,France,4,84576.27,2,0,0,77177.91,0
117710,24,Male,Spain,7,208845.23,1,0,0,34996.1,1
117711,19,Male,Spain,10,233819.38,2,0,0,28513.85,0
117712,38,Female,Spain,0,75525.12,1,0,1,126000.06,1
117713,23,Male,France,1,70458.11,1,0,1,85396.24,1
117714,45,Female,France,3,128251.1,1,1,0,88736.25,0
117715,65,Female,Spain,0,246441.84,2,0,0,57880.3,1
117716,59,Male,France,4,40840.54,3,0,1,127480.36,0
117717,53,Male,France,9,123737.32,1,1,1,129702.81,1
117718,49,Male,France,2,48553.52,1,1,1,90624.47,1
117719,62,Female,Germany,1,102472.63,1,1,1,124769.19,1
117720,59,Male,Spain,6,94717.25,2,1,0,120727.22,0
117721,63,Female,France,1,142720.79,2,1,0,53506.43,1
117722,26,Male,France,8,8658.93,2,1,1,136711.1,0
117723,28,Male,France,5,201813.37,1,1,1,46387.6,1
117724,40,Female,France,7,177334.68,2,1,0,100779.43,1
117725,67,Male,Germany,2,249960.45,1,1,1,140660.44,1
117726,28,Male,Germany,4,63935.47,1,1,0,53538.18,1
117727,66,Female,France,2,216949.8,1,0,1,88814.82,1
117728,19,Male,Spain,8,152587.9,1,1,0,116274.42,0
117729,20,Male,Spain,0,57747.05,2,1,0,128842.5,1
117730,28,Female,France,7,73929.29,2,1,0,32261.6,0
117731,67,Male,France,5,5099.87,1,1,1,21473.23,0
117732,52,Male,France,6,85885.29,1,1,0,141707.95,0
117733,32,Female,France,1,224854.54,1,1,0,87943.64,1
117734,60,Male,Spain,6,18808.83,1,1,1,111639.01,0
117735,28,Male,France,0,232021.02,1,0,0,60156.09,1
117736,48,Male,Germany,6,94901.33,1,1,0,58431.02,0
117737,45,Female,Germany,10,185216.46,1,0,0,102211.63,1
117738,45,Male,France,7,164636.42,1,1,0,46761.1,0
117739,49,Female,France,1,168120.24,1,1,0,112721.61,1
117740,42,Male,Spain,9,137085.85,1,0,1,47687.21,0
117741,37,Male,Germany,1,116076.29,3,1,1,22805.46,1
117742,45,Male,Germany,2,232068.49,1,1,0,135204.72,1
117743,42,Male,France,9,170009.09,1,1,1,106841.58,1
